entrezgene_id,symbol,pathway,GO_ID
378708,APITD1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10735,STAG2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84643,KIF2B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
147841,SPC24,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57082,CASC5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
80321,CEP70,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
121441,NEDD1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
246184,CDC26,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
81930,KIF18A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
143471,PSMA8,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79959,CEP76,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7840,ALMS1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55125,CEP192,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
348235,SKA2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
56937,STAG1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
25909,AHCTF1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9491,PSMF1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2491,CENPI,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
220134,SKA1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
80152,CENPT,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10133,OPTN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10426,TUBGCP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
113130,CDCA5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9212,AURKB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84930,MASTL,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55957,LIN37,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55839,CENPN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
284058,NSL1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
80254,CEP63,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
85378,TUBGCP6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
114791,TUBGCP5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55755,CDK5RAP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5695,PSMB7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5707,PSMD1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9088,PKMYT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11004,KIF2C,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
990,CDC6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10142,AKAP9,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
80776,B9D2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64151,NCAPG,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64689,GORASP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84296,GINS4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64105,CENPK,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10844,TUBGCP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79172,CENPO,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11190,CEP250,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55869,HDAC8,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
95681,CEP41,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
83540,NUF2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
81565,NDEL1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79003,MIS12,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64682,ANAPC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
81620,CDT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8548,BLZF1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64946,CENPH,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79980,DSN1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
26003,GORASP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55055,ZWILCH,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57405,SPC25,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55835,CENPJ,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57804,POLD4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3619,INCENP,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
56924,PAK6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11107,PRDM5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27175,TUBG2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79019,CENPM,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23047,PDS5B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10051,SMC4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55142,HAUS2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
54820,NDE1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51529,ANAPC11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55722,CEP72,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55920,RCC2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57144,PAK7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23595,ORC3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10926,DBF4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27229,TUBGCP4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84515,MCM8,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51434,ANAPC7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51433,ANAPC5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
29945,ANAPC4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
29882,ANAPC2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5721,PSME2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51343,FZR1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10393,ANAPC10,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5719,PSMD13,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
22994,AZI1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
22897,CEP164,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9126,SMC3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51659,GINS2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10726,NUDC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8945,BTRC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
22981,NINL,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23594,ORC6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
28227,PPP2R3B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9960,USP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23383,MAU2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55795,PCID2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51143,DYNC1LI1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
50511,SYCP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
54556,ING2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5155,PDGFB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
894,CCND2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
896,CCND3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84722,PSRC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
219771,CCNY,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5629,PROX1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
22924,MAPRE3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8452,CUL3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84101,USP44,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27259,FHL1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55031,USP47,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10419,PRMT5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1613,DAPK3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1104,RCC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
858,CAV2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23037,PIN1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8621,CDK13,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79866,BORA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57026,PDXP,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9585,KIF20B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
26013,L3MBTL1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
340152,ZC3H12D,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6597,SMARCA4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3275,PRMT2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5728,PTEN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
25865,PKD2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
25959,KANK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79960,PHF17,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79577,CDC73,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
91607,SLFN11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79027,ZNF655,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
144455,E2F7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
29117,BRD7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51339,DACT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23026,MYO16,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
138151,NACC2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51547,SIRT7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2069,EREG,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4041,LRP5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1950,EGF,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7039,TGFA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3630,INS,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3481,IGF2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3552,IL1A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3553,IL1B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3479,IGF1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1906,EDN1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3643,INSR,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5159,PDGFRB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
940,CD28,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1908,EDN3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1814,DRD3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7013,TERF1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
255324,EPGN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55023,PHIP,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51203,NUSAP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
28984,RGCC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1761,DMRT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
283489,CHAMP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7014,TERF2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9099,USP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
351,APP,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1977,EIF4E,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
440,ASNS,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6886,TAL1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6198,RPS6KB1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1845,DUSP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3169,FOXA1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1978,EIF4EBP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4824,NKX3-1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8877,SPHK1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23326,USP22,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23476,BRD4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8563,THOC5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7919,DDX39B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9984,THOC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5884,RAD17,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5883,RAD9A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
644186,SYCE3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7917,BAG6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6847,SYCP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9319,TRIP13,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
256126,SYCE2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
93426,SYCE1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10609,LEPREL4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10388,SYCP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10734,STAG3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
54617,INO80,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11266,DUSP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9639,ARHGEF10,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9371,KIF3B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11200,CHEK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2316,FLNA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3832,KIF11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
387,RHOA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
152185,SPICE1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
494551,WEE2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9665,KIAA0430,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5218,CDK14,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9113,LATS1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5243,ABCB1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10763,NES,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1785,DNM2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10657,KHDRBS1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2305,FOXM1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9833,MELK,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7164,TPD52L1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6873,TAF2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9024,BRSK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79831,KDM8,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1663,DDX11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79176,FBXL15,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23236,PLCB1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23194,FBXL7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10083,USH1C,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9077,DIRAS3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1647,GADD45A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2965,GTF2H1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1164,CKS2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1028,CDKN1C,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
900,CCNG1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
641,BLM,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8941,CDK5R2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8851,CDK5R1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11140,CDC37,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1033,CDKN3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
80279,CDK5RAP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23560,GTPBP4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
56647,BCCIP,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
29950,SERTAD1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51191,HERC5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4296,MAP3K11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9238,TBRG4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51754,TMEM8B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8872,CDC123,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6990,DYNLT3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
150094,SIK1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
340533,KIAA2022,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10296,MAEA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
415116,PIM3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84632,AFAP1L2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
140609,NEK7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23411,SIRT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1540,CYLD,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55726,ASUN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55145,THAP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1594,CYP27B1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10636,RGS14,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7272,TTK,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1107,CHD3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55857,PLK1S1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10615,SPAG5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
28989,NTMT1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
339345,NANOS2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1112,FOXN3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3838,KPNA2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
51512,GTSE1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23212,RRS1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
54984,PINX1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
129531,MITD1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
116840,CNTROB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7564,ZNF16,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
998,CDC42,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5581,PRKCE,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79848,CSPP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
201161,CENPV,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8502,PKP4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
29127,RACGAP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1894,ECT2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6795,AURKC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8558,CDK10,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79947,CIT,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9826,ARHGEF11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5414,4-Sep,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9055,PRC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1730,DIAPH2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9475,ROCK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9727,RAB11FIP3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10899,JTB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
389,RHOC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5898,RALA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5899,RALB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6651,SON,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4627,MYH9,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
403,ARL3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
675,BRCA2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9798,IST1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8766,RAB11A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
388,RHOB,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
598,BCL2L1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23157,6-Sep,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8678,BECN1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11021,RAB35,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
989,7-Sep,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23503,ZFYVE26,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
54902,TTC19,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
57132,CHMP1B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84440,RAB11FIP4,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5289,PIK3C3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79400,NOX5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5413,5-Sep,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27443,CECR2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
152015,ROPN1B,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
63971,KIF13A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5119,CHMP1A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55909,BIN3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55958,KLHL9,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
90293,KLHL13,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55964,3-Sep,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27183,VPS4A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7483,WNT9A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
9048,NBN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3265,HRAS,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7040,TGFB1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
1739,DLG1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
65123,INTS3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
377630,USP17L2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5546,PRCC,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
64859,NABP1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
55743,CHFR,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
79035,NABP2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10769,PLK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10397,NDRG1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
27133,KCNH5,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
56907,SPIRE1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
84501,SPIRE2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
56776,FMN2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6598,SMARCB1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6926,TBX3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4040,LRP6,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
5914,RARA,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
83439,TCF3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6737,TRIM21,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2263,FGFR2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
811,CALR,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
3054,HCFC1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7042,TGFB2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6210,RPS15A,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
6733,SRPK2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
22954,TRIM32,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
221477,C6orf89,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
10370,CITED2,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4869,NPM1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
899,CCNF,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
91147,TMEM67,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
23310,NCAPD3,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
11044,PAPD7,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
7273,TTN,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
83990,BACH1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
8462,KLF11,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
4863,NPAT,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
2672,GFI1,Apoptosis/Cell Cycle,"GO:0007049, GO:0006915"
